fold,n_hidden_layers,hidden_width,activation,dropout,batch_size,lr,weight_decay,residual,scheduler,l0_lambda,mae,rmse,r2,best_epoch,feat_count@0.50,key
2,2,256,gelu,0.0,2048,0.005,0.0,True,cosine,0.0003,8.851907,11.253832817077637,0.7232030804866583,48,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.005, "n_hidden_layers": 2, "weight_decay": 0.0}
3,2,256,gelu,0.0,2048,0.005,0.0,True,cosine,0.0003,8.595321,10.947566986083984,0.719168194846753,47,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.005, "n_hidden_layers": 2, "weight_decay": 0.0}
4,2,256,gelu,0.0,2048,0.005,0.0,True,cosine,0.0003,8.778604,11.451099395751953,0.6902071463057998,46,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.005, "n_hidden_layers": 2, "weight_decay": 0.0}
5,2,256,gelu,0.0,2048,0.005,0.0,True,cosine,0.0003,8.751243,11.100400924682617,0.7134602038985262,52,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0003, "lr": 0.005, "n_hidden_layers": 2, "weight_decay": 0.0}
1,3,512,relu,0.0,2048,0.01,0.0001,True,cosine,0.0,7.746989,10.687151908874512,0.7575600252557108,107,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
2,3,512,relu,0.0,2048,0.01,0.0001,True,cosine,0.0,8.688863,10.963366508483887,0.7373072145493365,52,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
3,3,512,relu,0.0,2048,0.01,0.0001,True,cosine,0.0,7.496247,9.899584770202637,0.7703613080279672,122,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
4,3,512,relu,0.0,2048,0.01,0.0001,True,cosine,0.0,7.1713667,9.698445320129395,0.7777809757718867,90,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
5,3,512,relu,0.0,2048,0.01,0.0001,True,cosine,0.0,7.8410597,10.61198902130127,0.7381206710807691,92,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 512, "l0_lambda": 0.0, "lr": 0.01, "n_hidden_layers": 3, "weight_decay": 0.0001}
1,3,512,gelu,0.1,2048,0.005,0.0001,True,cosine,1e-06,8.852488,11.807694435119629,0.704055331507019,108,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 512, "l0_lambda": 1e-06, "lr": 0.005, "n_hidden_layers": 3, "weight_decay": 0.0001}
2,3,512,gelu,0.1,2048,0.005,0.0001,True,cosine,1e-06,8.368093,10.745123863220215,0.7476617198384334,119,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 512, "l0_lambda": 1e-06, "lr": 0.005, "n_hidden_layers": 3, "weight_decay": 0.0001}
3,3,512,gelu,0.1,2048,0.005,0.0001,True,cosine,1e-06,8.005471,10.149650573730469,0.758613367760325,106,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 512, "l0_lambda": 1e-06, "lr": 0.005, "n_hidden_layers": 3, "weight_decay": 0.0001}
4,3,512,gelu,0.1,2048,0.005,0.0001,True,cosine,1e-06,7.8910527,10.033076286315918,0.7621817536247544,110,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 512, "l0_lambda": 1e-06, "lr": 0.005, "n_hidden_layers": 3, "weight_decay": 0.0001}
5,3,512,gelu,0.1,2048,0.005,0.0001,True,cosine,1e-06,7.9396524,10.223990440368652,0.7569204629229728,108,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.1, "hidden_width": 512, "l0_lambda": 1e-06, "lr": 0.005, "n_hidden_layers": 3, "weight_decay": 0.0001}
1,3,256,relu,0.1,1024,0.02,0.0005,True,cosine,1e-05,8.219176,11.259161949157715,0.7309132050862848,95,5460.0,{"activation": "relu", "batch_size": 1024, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 1e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
2,3,256,relu,0.1,1024,0.02,0.0005,True,cosine,1e-05,7.8772087,10.267799377441406,0.7695827339267448,88,5458.0,{"activation": "relu", "batch_size": 1024, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 1e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
3,3,256,relu,0.1,1024,0.02,0.0005,True,cosine,1e-05,7.7003007,9.96066665649414,0.7675187848883804,90,5459.0,{"activation": "relu", "batch_size": 1024, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 1e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
4,3,256,relu,0.1,1024,0.02,0.0005,True,cosine,1e-05,7.785147,9.957648277282715,0.765744113731981,52,5460.0,{"activation": "relu", "batch_size": 1024, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 1e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
5,3,256,relu,0.1,1024,0.02,0.0005,True,cosine,1e-05,7.818972,10.309660911560059,0.7528296756194817,93,5460.0,{"activation": "relu", "batch_size": 1024, "dropout": 0.1, "hidden_width": 256, "l0_lambda": 1e-05, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
1,3,256,relu,0.0,2048,0.02,0.0005,True,cosine,0.0,7.7018824,10.62699031829834,0.7602818995133318,119,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
2,3,256,relu,0.0,2048,0.02,0.0005,True,cosine,0.0,9.340417,11.67674732208252,0.7020083480246815,39,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
3,3,256,relu,0.0,2048,0.02,0.0005,True,cosine,0.0,10.806907,13.491052627563477,0.5735160190721988,29,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
4,3,256,relu,0.0,2048,0.02,0.0005,True,cosine,0.0,7.0875335,9.235489845275879,0.798489882581803,88,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
5,3,256,relu,0.0,2048,0.02,0.0005,True,cosine,0.0,7.7315116,10.68115520477295,0.734695882180533,127,5460.0,{"activation": "relu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 0.0, "lr": 0.02, "n_hidden_layers": 3, "weight_decay": 0.0005}
1,3,256,gelu,0.0,2048,0.003,0.0001,True,cosine,3e-07,9.129805,11.949974060058594,0.696880279917647,120,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
2,3,256,gelu,0.0,2048,0.003,0.0001,True,cosine,3e-07,8.441112,10.657553672790527,0.7517579573234108,109,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
3,3,256,gelu,0.0,2048,0.003,0.0001,True,cosine,3e-07,8.102776,10.30974006652832,0.7509385299692228,115,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
4,3,256,gelu,0.0,2048,0.003,0.0001,True,cosine,3e-07,8.090528,10.31600284576416,0.7485799548852455,127,5460.0,{"activation": "gelu", "batch_size": 2048, "dropout": 0.0, "hidden_width": 256, "l0_lambda": 3e-07, "lr": 0.003, "n_hidden_layers": 3, "weight_decay": 0.0001}
